Course Number,Course Name,Course Description
MECH 566,Fluid-Structure Interactions,"Mechanical Engineering : Pipes and cylindrical shells containing flow: fundamentals and applications in ocean mining, Coriolis mass-flow meters, heat exchangers, nuclear reactors and aircraft engines; chaos. Cylinders in axial flow and in cross-flow; vortex-shedding and galloping. Cylinder arrays in cross-flow; fluidelastic instabilities. Ovalling of chimneys."
MECH 567,Structural Dynamics of Turbomachines,"Mechanical Engineering : Fundamentals of turbomachines from the standpoint of structural dynamics and vibration analysis, with preference given to aerospace applications involving
aircraft and helicopter engines. Topics include: introduction to the finite element method, aircraft/helicopter engines architecture and main components, general equations of motion in rotordynamics, advanced modal analysis, Campbell diagrams and critical rotational velocity, mistuning and cyclic symmetry, fluid-structure coupling, flutter analysis, high-cycle fatigue."
MECH 572,Mechanics and Control of Robotic Manipulators,"Mechanical Engineering : Historical development and applications of robotic manipulators. Homogeneous
transformations and geometry. Forward and inverse kinematics, manipulator Jacobian.
Newton-Euler and Lagrangian formulations of inverse and forward dynamics. Trajectory
planning for pick-and-place operations. Linear independent joint control and nonlinear model-based control schemes."
MECH 573,Mechanics of Robotic Systems,Mechanical Engineering : Manipulator performance and design. Pick-and-place and continuous-path operations. Computation of rigid-body angular velocity and acceleration from point-data measurements. Inverse kinematics of serial manipulators with coupled architectures; kinetostatics of multifingered hands and walking machines. Kinematics and dynamics of parallel manipulators and wheeled mobile robots.
MECH 577,Optimum Design,Mechanical Engineering : The role of optimization within the design process: Design methodology and philosophy. Constrained optimization: The Kuhn-Tucker conditions. Techniques of linear and non-linear programming. The simplex and the complex methods. Sensitivity of the design to manufacturing errors. Robustness of the design to manufacturing and operation errors.
MECH 578,Advanced Thermodynamics,"Mechanical Engineering : Review of classical mechanics; Boltzmann statistics, thermodynamics of ideal gases; Fermi-Dirac and Bose-Einstein statistics, Gibbsian ensembles; elementary kinetic theory of transport processes, Boltzmann equation, Boltzmann H-theorem and entropy, KBG approximation, discussion on the solution of Boltzmann equation; Maxwell transport equations, derivation of Navier Stokes equations."
MECH 579,Multidisciplinary Design Optimization,"Mechanical Engineering : A comprehensive introduction to important algorithms in sensitivity analysis and multidisciplinary design optimization of large systems. Topics include: unconstrained and constrained optimization, sensitivity analysis, gradient-free optimization, multi-objective optimization, and various multidisciplinary algorithms and approaches for design optimization."
MECH 531,Aeroelasticity,"Mechanical Engineering : Wing divergence using strip-theory aerodynamics. Effect of aircraft flexibility on the control and stability. Flutter calculations for two-dimensional wings with discussion of three-dimensional effects. Some examples of aeroelastic instability, and the relevant analysis of non-aeronautical problems."
MECH 360,Principles of Manufacturing,"Mechanical Engineering : Theory and practice of modern manufacturing processes: machining, forming, and casting. Producing parts using computer assisted tools from CAD to CNC machining followed by measurement of part quality. Hands-on machining of parts."
MIME 308,Social Impact of Technology,"Mining & Materials Engineering : Critical examination of the socio-economic costs and benefits of technology, case studies of old engineering works and new technologies. The integration of applied ethics and engineering practice, analysis of basic concepts of technology assessment, the inter-connected processes of risk assessment, management, and communication."
MIME 311,Modelling and Automatic Control,"Mining & Materials Engineering : Mass and energy conservation laws. Dynamic versus steady state models, dynamic behaviour of first and higher order metallurgical systems, linear and nonlinear models, interacting and noninteracting systems. Laplace domain dynamics and transfer functions. Feedback control, control valves and controllers, transducers. Feedback-feedforward control, introduction to cascade, adaptive and statistical control strategies. Digital computer control, instruments and interfaces."
MIME 317,Analytical and Characterization Techniques,"Mining & Materials Engineering : Bulk, surface and microanalytical techniques for materials characterization. Bulk analysis: spectrophotometry using UV, visible, flame and atomic absorption, x-ray diffraction and x-ray fluorescence. Surface and microanalysis: infrared spectroscopy, scanning and transmission electron microscopy, Auger electron and x-ray photoelectron spectroscopy."
MIME 320,Extraction of Energy Resources,"Mining & Materials Engineering : The extraction of energy resources, i.e. coal, gas, oil and tar sands. After a brief geological review, different extraction techniques for these substances will be discussed. Emphasis on problems such as northern mining and offshore oil extraction with reference to Canadian operations. Transportation and marketing."
MIME 322,Rock Fragmentation,"Mining & Materials Engineering : Principles of drilling, penetration rates, performance and factors to consider in the choice of a drilling method. Characteristics of explosives, firing systems and blast patterns. Blasting techniques in surface and underground workings and in permafrost. Special blasting techniques at excavation perimeters. Vibration and noise control. Economics of drill/blast practice, interface with transport and crushing systems. Legislation and safety in explosives use and handling. Ripping and fullface boring machines."
MIME 323,Rock and Soil Mass Characterization,"Mining & Materials Engineering : Characteristics of soil and rock masses and the stability of mine workings. Mechanical properties of rocks and soils related to physical/chemical properties. Characterization of rock mass discontinuities. Laboratory and in-situ techniques to define mechanical properties of soils, rocks and discontinuities. Permeability and groundwater flow principles. In-situ stresses and their measurement. Rock mass quality and classification systems."
MIME 325,Mineral Industry Economics,"Mining & Materials Engineering : Geographical distribution of mineral resources. Production, consumption and prices of minerals. Market structure of selected minerals. Economic evaluation aspects: grade-tonnage considerations; capital and operating cost estimation; assessment of market conditions; estimation of revenue; taxation; sensitivity and risk analyses; economic optimization of mine development and extraction."
MIME 329,Mining Geology,"Mining & Materials Engineering : Methods of field mapping (e.g., geology, structure), drilling and sampling; concept of cut-off grade; resource estimation by conventional and geostatistical methods."
MIME 330,Mining Geotechnics,Mining & Materials Engineering : Properties of soils; permeability and seepage; effective stress concept; compressibility and settlement; lateral earth pressure; soil compaction; stability and design of embankments and mine tailings dams; problems related to mine tailings: liquefaction and disposal; gravitational flow of soils; buried structures.
MIME 333,Materials Handling,"Mining & Materials Engineering : Physical and mechanical characteristics of materials related to loading, transport and storage. Dynamics of particles, systems and rigid bodies, mass-acceleration, work-energy, impulse-momentum. Types and selection of excavation and haulage equipment. Layout of haul roads. Rail transport. Conveyor belts and chain conveyors. Mine hoists. Layout of mine shafts."
MIME 340,Applied Fluid Dynamics,"Mining & Materials Engineering : Flow analysis and manometry. Conservation of mass and momentum. Flow in pipes and ducts, analysis of pipe networks. First and second law of thermodynamics and their applications. Open channel flows. Dimensional analysis and similitude. Flow measurements. Settling and separation of particles. Non-Newtonian flow and slurry transport. Fluidized beds. Filtration of liquid/solid mixtures. Conduction heat transfer. Convection heat transfer. Principle of heat
exchanger."
MIME 341,Introduction to Mineral Processing,"Mining & Materials Engineering : Theory and practice of unit operations including: size reduction-crushing and grinding; size separation-screening and classification; mineral separation-flotation, magnetic and gravity separation. Equipment and circuit design and selection. Mass balancing. Laboratory procedures: grindability, liberation, magnetic and gravity separation, flotation and solid-liquid separation."
MIME 350,Extractive Metallurgical Engineering,"Mining & Materials Engineering : Principle non-ferrous base-metal pyrometallurgical extraction processes, relevant thermodynamics, heat and mass balances, transport phenomena (copper, nickel, lead, zinc, aluminum, magnesium). Ores, gangue, fuels, slag, fluxes, recovery, refining, minor elements, byproducts and the environment. Roasting, drying, smelting, converting, reverberatory furnaces, flash furnaces, continuous and batch operations, injection practices and oxygen enrichment. Simulation, modelling, control and optimization."
MIME 352,Hydrochemical Processing,"Mining & Materials Engineering : Analysis and description of dissolution (leaching), solute separation (solvent extraction, ion exchange, carbon adsorption) and deposition operations (precipitation, crystallization, electrolysis) in aqueous reaction media as these apply to: (i) the hydrometallurgical extraction of metals from primary/secondary sources; (ii) the treatment of effluents and (iii) the production of inorganic materials."
MIME 356,"Heat, Mass and Fluid Flow","Mining & Materials Engineering : Fluid statics and dynamics. Newton's laws of viscosity and motion, control volume analyses. Navier Stokes, Euler. Bemoulli and Steady Flow Energy Equations. turbulence and Reynolds stress equations. Molecular conduction/diffusion processes in heat and mass transfer). Convective flows. Transport coefficients in slags, metals and gases. Radiative heat transfer.  Transient/steady state flow."
MIME 360,Phase Transformations: Solids,"Mining & Materials Engineering : Free energy (equilibrium) and kinetic (non-equilibrium) considerations, phase diagrams and TTT diagrams, solid state diffusion, diffusional (nucleation and growth) and shear (martensitic) transformations."
MIME 362,Mechanical Properties,"Mining & Materials Engineering : Stress-strain behaviour. Elasticity and plasticity of metals, ceramics and polymers. Dislocations theory. Single crystal and polycrystalline slip. Mechanical twinning. Strengthening mechanisms. Process-property and microstructure-property relationships. Notch toughness and fracture mechanics. Failure, fracture and damage accumulation. Fatigue. Creep and creep rupture. Fractography. Design considerations in materials selection."
MIME 380,Industrial Training 2,Mining & Materials Engineering : One four-month work period in industry. Work term report due upon completion.
MIME 410,Materials Research Project,"Mining & Materials Engineering : A research project will be carried out, usually in groups, under the guidance of a staff member. A technical report will be prepared at the end and a formal presentation will be made on the research topic."
MIME 413,Strategic Mine Planning With Uncertainty,Mining & Materials Engineering : Strategic decision-making for mine planning given uncertain metal supply from orebodies and commodity demand. Stochastic optimization techniques in mine design and production scheduling. Uncertainty quantification and orebody representation. Stochastic mine optimization in applications from open pit and underground metal mines. Introduction to sustainable development and utilization of mineral resources.
MIME 419,Surface Mining,"Mining & Materials Engineering : Choice of a surface mining method. Analysis of soil and rock mass properties related to surface mining. Calculation and monitoring of stripping ratios, ultimate pit depth, slope stability, rock reinforcement, bench and berm dimensioning and ramp design. Loading and hauling systems. Surface layout and development. Water drainage systems. Production and cost analysis. Computerized design techniques."
MIME 421,Rock Mechanics,"Mining & Materials Engineering : Stresses around excavations: analytical and numerical solutions. Stability of underground and surface excavations: structural instability analysis with stereonet, instability due to high stress. Rock supports. Monitoring. Case studies."
MIME 422,Mine Ventilation,"Mining & Materials Engineering : Statutory regulations and engineering design criteria. Occupational health hazards of mine gases, dusts, etc. Ventilation system design. Natural and mechanical ventilation. Measuring and modelling air flow in ventilation networks. Calculation of head losses. Selection of mine ventilation fans. Air heating and cooling. Aspects of economics."
MIME 424,Underground Mining Methods,"Mining & Materials Engineering : Fundamentals of underground mining methods; orebody characteristics and host rock; drilling and blasting procedures; general and specialized equipment; mining method selection criteria; cost estimation; calculation of cut-off grade, ore recovery and dilution; mine developments and underground infrastructure: raises, chutes, loading pockets, dump points, raises, and ore bins; mine safety practice."
MIME 425,Applied Stochastic Orebody Modelling,"Mining & Materials Engineering : Representing uncertainty in orebody models and shortcomings of conventional methods including reserve reporting and mine planning. Stochastic spatial sequential simulation methods. Joint simulation of multiple correlated elements. Simulation material types. Introduction to geometallurgical modelling. Additional drilling, reserve classification, grade control and mine planning optimization. Risk quantification in life-of-mine production schedules."
MIME 426,Mine Design and Prefeasibility Study,"Mining & Materials Engineering : A case study design exercise. Design and selection of the facilities required to start production. Use of design criteria dictated by mining plans, geography, geology and government regulations. Professional appraisal of the technical and economic prefeasibility of developing a mineral deposit. Students prepare a professional-level report and seminar presentation."
MIME 442,"Analysis, Modelling and Optimization in Mineral Processing","Mining & Materials Engineering : Tools and methods of process analysis, modelling and optimization using flotation and comminution examples: sampling theory and statistics, data reconciliation, statistical experimental design. Kinetic models of flotation and comminution; simulation software. Residence time distributions: tanks-in-series and axial dispersion models. Combined flotation/comminution models. Introduction to geostatistics and data mining."
MIME 452,Process and Materials Design,"Mining & Materials Engineering : Design of new metallurgical plants, processes, materials and products based on 3 previous core courses; materials and heat balances, metal economics, design and optimization; materials selection, design and failure problems in various materials systems."
MIME 455,Advanced Process Engineering,"Mining & Materials Engineering : Transport phenomena in non-idealized systems. Solutions for transient heat and mass transfer processes involving thermal and molecular diffusion in materials processing systems. Natural and forced convection in heat and mass transfer. Dimensionless correlations. Fick's Laws and Fourier's Laws. Exact solutions. Numerical approximations for transient systems. Equivalences between heat and mass transfer. Finite difference modelling of conduction, convection and radiation heat transfer and diffusion and convection mass transfer."
MIME 456,Steelmaking and Steel Processing,"Mining & Materials Engineering : The production and refining of liquid iron in the iron blast furnace, the production and refining of liquid steel, secondary refining operations, continuous casting and thermomechanical processing (hot rolling). Specialty steels and newly emerging technologies (e.g. thin slab casting, direct ironmaking) are also discussed in terms of process/environment and productivity. ""Downstream"" topics will include cold rolling, batch and continuous annealing, and coating operations."
MIME 465,Metallic and Ceramic Powders Processing,"Mining & Materials Engineering : Powder metallurgy and ceramic processing. Fabrication, characterization and properties of powders. Powder consolidation techniques. Sintering and densification mechanisms. Properties of porous compacts. Design of fabrication process. Particularities and classification of ceramic systems."
MIME 467,Electronic Properties of Materials,"Mining & Materials Engineering : Electrons as particles and waves, Schrodinger's Equation, electrical and thermal conductivity, semiconductors, semiconductor devices, fundamentals of magnetism, superconductivity and superconductive materials, dielectric materials, optical properties of materials, LASERs and waveguides. Advanced materials and their technological applications. An introduction to quantum mechanics will be included which will be the foundation upon which energy band diagrams will be built and understood."
MIME 470,Engineering Biomaterials,"Mining & Materials Engineering : Key definitions, clinical need, desired materials properties, current and future materials, materials assessments and performance.  Materials of the body.  Characterisation techniques for bulk and mechanical properties of biomaterials.  Engineering processing and design of biomaterials."
MIME 473,Introduction to Computational Materials Design,"Mining & Materials Engineering : Introduction to modelling and simulation techniques in materials engineering: quantum mechanics and  atomistic simulation (i.e. Monte-Carlo and Molecular Dynamics). These modelling and simulations methods provide new and efficient tools to examine and predict various physical and mechanical properties of materials, enabling bottom-up design of materials and structures starting from quantum and atomistic level. These computational tools play an increasingly important role in modern materials engineering. Fundamental theories behind materials modelling and hands-on training on various modelling software."
MIME 480,Industrial Training 3,Mining & Materials Engineering : Four-month work period in industry. Work term report with co-op seminar due upon completion.
MIME 481,Industrial Training 4,Mining & Materials Engineering : Four-month work period in industry. Work term report due upon completion.
MIME 484,Mining Project,Mining & Materials Engineering : A mining research project to be completed during one semester. The project must be approved by an academic advisor. A comprehensive report and a seminar presentation are required for the project.
MIME 511,Advanced Subsurface Ventilation and Air Conditioning,"Mining & Materials Engineering : Fundamentals of air flow in underground mines. Thermodynamics of mine ventilation. Gases, dust, fire and Radon control. Thermal comfort. Mine heat transfer. Refrigeration systems, Ventilation-on-Demand. Optimization of mine ventilation design."
MIME 512,Corrosion and Degradation of Materials,"Mining & Materials Engineering : Electrochemical theory of metal corrosion, Evans Diagrams, corrosion rate controlling mechanisms, mixed corrodents, alloying effects, passivation. Discussion and analysis of the various forms of corrosion. Corrosion prevention methods. Oxidation of alloys-mechanisms and kinetics. Degradation of ceramics and polymers. Case studies."
MIME 513,Mine Planning Optimization Under Uncertainty,Mining & Materials Engineering : Strategic mine planning and optimization under uncertain demand and supply. Modern optimization techniques in mine design and production scheduling. Metal supply and orebody modelling. Market forecasting and planning with flexibility. Valuing information. Stochastic mine optimization and applications in open pit and underground metal mines.
MIME 514,Sustainability Analysis of Mining Systems,"Mining & Materials Engineering : Concepts of sustainability analysis applied to mining projects. Case studies topics selected from: Stakeholder Engagement and Participation; Biodiversity and Conservation Management; Mine Water Management; Tailings and Waste Rock
Management. Relationship between risk management and life-cycle assessment. Mass balancing and logistical modeling applied within the mining value chain, with an emphasis on sustainability. Quantification of systemic balances between
environmental, economic and social indicators, using geostatistical simulations, discrete event simulation, and multi-objective optimization techniques."
MIME 515,Material Surfaces: A Biomimetic Approach,"Mining & Materials Engineering : Investigation of the factors that cause biological surfaces to have superb functionalities; chemical and physical concepts responsible for the respective interfacial phenomena, such as surface tension, thermodynamics, kinetics, electrical double layers, adsorption, and surface wetting; comparison of nature's solutions to engineering problems with synthetic approaches."
MIME 520,Stability of Rock Slopes,Mining & Materials Engineering : Properties of structural discontinuities. Influence of geological structures on slope stability. Kinematic analysis. Limit equilibrium methods. Empirical methods. Numerical modelling. Slope stabilization and monitoring. Case studies.
MIME 521,Stability of Underground Openings,Mining & Materials Engineering : The properties of rock masses and stability classification systems. The influence and properties of geological structural features. Stability related to the design of underground openings and mining systems. Site investigations. Methods of stabilization.
MIME 522,Mineral Reserve Assessment Techniques,Mining & Materials Engineering : Techniques in mineral reserve assessment.
MIME 524,Mineral Resources Economics,"Mining & Materials Engineering : Analysis of significant factors affecting mineral supply, including oil and gas. Role of governments, concept of economic rent and determinants of a mineral policy. Objectives, strategies and concerns of mining and oil and gas companies. International resource environment, commodity associations, mineral investment and trade patterns."
MIME 525,Stochastic Orebody Modelling,Mining & Materials Engineering : Uncertainty in modelling orebodies. Conventional modelling methods. Ore reserve estimation and risk. Geostatistical basics. Sequential simulation methods. Fast and efficient simulation of large orebodies. Simulation of multi-element deposits. Simulation of geology. Geometallurgical modelling. Integration and effects on mine planning and financial evaluation. Drilling optimization; reserve classification; grade control. Practical applications.
MIME 526,Mineral Economics,"Mining & Materials Engineering : Mineral project evaluation techniques and applications. Topics covered include grade-tonnage relationships, capital and operating cost estimation techniques, assessment of mineral market conditions, taxation, discounted cash flow analysis, risk analysis, and optimization of project specifications with respect to capacity and cutoff grade."
MIME 527,Selected Topics in Mineral Resource Engineering,Mining & Materials Engineering : A comprehensive study of selected topics in the mineral resource sector.
MIME 542,Transmission Electron Microscopy,"Mining & Materials Engineering : Comprehensive study of transmission electron microscopy (TEM). Theory, principles and practical application of imaging, analysis and advanced sample preparation relevant to biological and non-biological materials."
MIME 544,Analysis: Mineral Processing Systems 1,"Mining & Materials Engineering : The course covers three main topics: principles of separation, including data presentation, properties of recovery/ yield plots, technical and economic efficiency and identification of limits to separation; column flotation, hydrodynamics of collection and froth zones, mixing, scale-up and design, measurements and control; surface and electrochemistry, including absorption, surface charge, coagulation, electron transfer reactions, electrochemistry in plant practice."
MIME 545,Analysis: Mineral Processing Systems 2,"Mining & Materials Engineering : Gold recovery (as a Professional Development Seminar): methods of recovery (gravity, flotation, cyanidation), refractory gold (roasting, pressure oxidation, bacterial leaching), dissolved gold recovery (Merrill-Crowe) and activated carbon methods. Sampling: definition of errors, sample extraction, size, and processing. Mass balancing: basic considerations, definition of networks, software. Blending: auto-correlation functions, transfer functions, blending systems. Effect of feed variability."
MIME 551,Electrochemical Processing,"Mining & Materials Engineering : Characterization of aqueous, fused salt and solid electrolytes; laws of electrolysis; ion transport mechanisms; interfacial phenomena (electrolyte-electrolyte, electrode-electrolyte); reversible cells and potentials; electrode kinetics, overpotential and potential-current laws; industrial applications; electrolytic winning and refining, electroplating, surface cleaning and coating, electrodialysis and electrochemical sensors."
MIME 553,Impact of Materials Production,"Mining & Materials Engineering : Impact on the environment of the production of major materials. Pollution control practices, emerging technologies, cost, resources and conservation. Review of flowsheets for various production methods. Analysis of the use of materials, prices, consumption, fabrication, and recycling of waste materials."
MIME 556,Sustainable Materials Processing,"Mining & Materials Engineering : Sustainability, population and environment impact, environmental impact indicators, materials flows, enthalpy flows, the carbon cycle, materials intensity, energy intensity, global warming potential, acidification potential, FACTOR-Two, -Four and -Ten, life-cycle-inventory/assessment, end-of-pipe strategies, supply-chain and flow-sheet redesign, recycling, waste treatment and materials case studies."
MIME 558,Engineering Nanomaterials,"Mining & Materials Engineering : Aspects of manufacturing bulk-nanostructured materials. Fabrication of nanosized and nanostructured precursors (metals, ceramics, intermetallics, CNT). Reactivity, handling and safety of nano-particles. Processes developed to fabricate bulk nanostructured materials (pressing and sintering, hot pressing and extrusion, ECAP, electrodeposition, spray forming, shockwave compaction). Characterisation of nanostructures. Physical and mechanical properties of nanomaterials."
MIME 559,Aluminum Physical Metallurgy,"Mining & Materials Engineering : Crystal structure, deformation characteristics, strengthening and softening mechanisms, hot and cold working. Microstructure property relationships in aluminum alloys. Physical metallurgy of aluminum casting alloys and their uses. Properties, and physical metallurgy of aluminum wrought alloys and their industrial applications."
MIME 560,Joining Processes,"Mining & Materials Engineering : Physics of joining; interfacial requirements; energy sources, chemical, mechanical and electrical; homogeneous hot-joining, arc-, Mig-, Tig-, gas-, thermite- and Plasma-welding; Autogeneous hot-joining, forge-, pressure-, friction-, explosive-, electron beam- and laser-welding; Heterogeneous hot-joining, brazing, soldering, diffusion bonding; Heterogeneous cold joining, adhesives, mechanical fastening; Filler materials; Joint metallurgy; Heat affected zone, non-metallic systems; joint design and economics; defects and testing methods."
MIME 561,Advanced Materials Design,"Mining & Materials Engineering : Advanced topics in materials design problems. Discussion and laboratory work, supplemented by detailed technical reports. Special attention is given to selection, design and failure problems in various materials systems."
MIME 563,Hot Deformation of Metals,"Mining & Materials Engineering : High temperature deformation processing of metallic materials. Topics include static and dynamic recrystallization, recovery, precipitation; effect of deformation on phase transformations and microstructural evolution during industrial processing. Mathematical modelling of microstructural evolution."
MIME 565,Aerospace Metallic-Materials and Manufacturing Processes,"Mining & Materials Engineering : Integrated approach to aerospace materials, manufacturing and repair; materials and selection criteria for airframe, engines and coatings; repair concepts and technologies; application of new and emerging manufacturing technologies for the forming, joining and repair of aerospace products."
MIME 567,Advanced Electronic Properties of Materials,"Mining & Materials Engineering : Electrons as particles and waves, Schrodinger's Equation, electrical and thermal conductivity, semiconductors, semiconductor devices, fundamentals of magnetism, superconductivity and superconductive materials, dielectric materials, optical properties of materials, LASERs and waveguides. Advanced materials and their technological applications. An introduction to quantum mechanics; energy band diagrams."
MIME 568,Topics in Advanced Materials,Mining & Materials Engineering : New and emerging materials. Composites. Coatings. Electronic materials. Current and future technologies. Specialized property requirements. Novel processing and fabrication techniques. Future developments.
MIME 569,Electron Beam Analysis of Materials,"Mining & Materials Engineering : Emphasis on operation of scanning and transmission electron microscopes. Topics covered are electron/specimen interactions, hardware description; image contrast description; qualitative and quantitative (ZAF) x-ray analysis; electron diffraction pattern analysis."
MIME 570,Micro- and Nano-Fabrication Fundamentals,"Mining & Materials Engineering : Fundamentals of micro- and nano-fabrication technologies. Lithographic, etching, deposition, and implantation and various control parameters of these processes and their resulting effects on structure, materials quality, and conformality."
MIME 571,Surface Engineering,Mining & Materials Engineering : Surface science. Surface characterization. Surface modification. Coatings and thin films. Tribology. Surface engineering and control of surface properties.
MIME 572,Computational Thermodynamics,Mining & Materials Engineering : Computational thermodynamics; materials design; process optimization; chemical reactions; phase diagrams; phase transformation; numerical simulation techniques.
MIME 576,Advanced Steelmaking and Processing,"Mining & Materials Engineering : The role of thermodynamics and mass transport phenomena in the production of liquid iron and steel in blast furnaces and basic oxygen/electric arc furnaces, followed by refining, and continuous casting of steel sheet, blooms and billets. The physical metallurgy of steels. Thermo-mechanical processing, rolling, and strengthening mechanisms. Phases, microstructures, and associated mechanical properties."
MIME 580,Additive Manufacturing Using Metallic and Ceramic Materials,"Mining & Materials Engineering : Introduction to additive manufacturing, seven AM families, starting material characterization, powder bed and direct energy deposition processes, direct writing, fundamental of sintering and solidification, post-processing and issues, mechanical assessment and reliability, standards, design and topology optimization, industrial applications of AM."
MIME 588,Reliability Analysis of Mining Systems,"Mining & Materials Engineering : Statistics and probability theory used in reliability. Reliability analysis, measure and networks. Reliability prediction, modelling and testing. Concepts of preventive and corrective maintenance. Reliability based maintenance. Control and management of reliability systems. Quality and safety associated with maintenance analysis. Inventory control. Reliability based optimization."
MIME 345,Applications of Polymers,"Mining & Materials Engineering : Applications of synthetic and natural polymers and composites as engineering materials, e.g. in biomedical, automotive and aerospace applications. Thermoplastics, thermosets and elastomers. Animal and plant origin, degradable and non-degradable polymers. Particulate and fibre reinforced polymer matrix composites. Manufacturing routes, and characterization tools for their physical, thermal, mechanical and chemical properties."
MIME 428,Environmental Mining Engineering,"Mining & Materials Engineering : Effect of mining on the environment: ecology, legislation, effluents and wastes, environmental impact. Acid mine drainage: prediction, treatment, prevention, control. Mineral processing agents. Solid wastes. Mine site closure, reclamation and monitoring. Economic aspects. Environmental practices."
MIME 392,Industrial Work Period 3,"Mining & Materials Engineering : A four-month industrial work period in a mining company, research laboratory or government agency. Based on the experience gained during the first two work periods, the student may be asked to undertake more challenging technical tasks. A complete report must be submitted at the end of the term."
MIME 494,Industrial Work Period 4,Mining & Materials Engineering : A four-month industrial work period after which the student must submit a report.
MIME 495,Industrial Work Period 5,Mining & Materials Engineering : A four-month industrial work period after which the student must submit a report.
MPMC 320,CAO et informatique pour les mines,"McGill/Poly Mining Coop : Présentation de techniques informatisées et de logiciels permettant d'appliquer l'informatique dans le cadre des diverses opérations reliées à l'exploitation des mines. Utilisation de logiciels de support: chiffrier électronique, traitement de texte, éditeur graphique, utilitaires de DOS. Utilisation de graphisme, de traceurs à plumes, de tablettes numérisantes, d'interfaces pour capteurs analogique/numérique et numérique/analogique. Notions de géométrie descriptive appliquées à des problèmes miniers."
MPMC 321,Mécanique des roches et contrôle des terrains,"McGill/Poly Mining Coop : Pressions de terrains au pourtour des excavations: solutions analytiques et numériques. Stabilité des excavations souterraines et à ciel ouvert: analyse des instabilités structurales par projection stéréographique méridienne, analyse des instabilités causées par les excès de contraintes. Soutènement. Surveillance. Études de cas."
MPMC 326,Recherche opérationnelle I,"McGill/Poly Mining Coop : Logistique minière. Modèles de localisation optimale: Steiner, HAP, construction itérative. Modèles de détermination des contours optimaux des exploitations à ciel ouvert: conventionnels, Lerchs et Grossman, Ford et Fulkerson. Programmation dynamique et modèles d'optimisation du taux de production et de la teneur de coupure. Modèles de planification: cheminement critique et PERT, programmation linéaire et non-linéaire, théorie des graphes. Modèles de capacité: théorie des files d'attente, simulation, silos et stockage. Modèles de mélange."
MPMC 328,Environnement et gestion des rejets miniers,"McGill/Poly Mining Coop : Effets du milieu de travail sur l'homme (hygiène du travail) : législation; contraintes thermiques, problèmes de bruit, de contaminants gazeux et de poussières; techniques de mesures. Effets de l'exploitation d'une mine sur le milieu (environnement et écologie) : législation; études d'impacts; effluents miniers: origine, nature et traitement des effluents; entreposage des résidus; restauration des sites."
MPMC 329,Géologie minière,"McGill/Poly Mining Coop : Méthodes de cartographie minière, de sondages et d'échantillonnage. Notion de teneur de coupure, calcul des réserves par les méthodes conventionnelles. Évaluation des réserves par les méthodes géostatistiques."
MPMC 330,Géotechnique minière,"McGill/Poly Mining Coop : Propriétes mécaniques des matériaux meubles. Conception d'empilements et de digues de rétention pour les matériaux miniers. Conception de structures enfouies. Problèmes particuliers avec les résidus miniers: liquéfaction, déposition, etc. Écoulement gravitaire des matériaux meubles."
MPMC 421,Exploitation en souterrain,"McGill/Poly Mining Coop : Étude des caractéristiques des principales méthodes d'abattage utilisées en souterrain. Méthodes d'analyse simplifiée d'un gisement quant à son exploitation en fosse ou en souterrain. Dimensionnement des ouvrages et choix des équipements. Calculs des quantités, des équipements et des coûts reliés aux excavations souterraines. Conception d'un circuit de remblai hydraulique."
SEAD 500,Foundations of Sustainability for Engineering and Design,"SEAD : Perspectives and debates from different disciplines and fields on sustainability and how it may be conceptualized, operationalized and evaluated; its implications for
problem formulation and policy analysis, ethical considerations and strategies of implementation related to engineering and design; the need for integrating
multiple perspectives and dimensions; stakeholder perspectives."
SEAD 510,Energy Analysis,"SEAD : Critical analysis of the importance of energy to society, the unsustainability of the current energy system, and potential options for a sustainable energy system. Topics include: peak oil and climate change, fundamental energy metrics, traditional and alternative primary and secondary power systems, and energy storage technologies. Quantitative energy analysis is applied to a set of case studies investigating energy use, energy generation, and energy storage and transport."
SEAD 515,Climate Change Adaptation and Engineering Infrastructure,"SEAD : Climate resilience and sustainability of engineering systems such as the built environment and engineering infrastructure in the context of a changing climate, possible mitigation and adaptation strategies and associated challenges and opportunities. Review of the basic principles that underpin the science of climate
change; the role of global and regional climate models in predicting the behaviour of the climate system in response to different forcing scenarios, and the use of climate model outputs in support of across scale climate-resilience of various
engineering systems including infrastructure systems."
SEAD 520,Life Cycle-Based Environmental Footprinting,"SEAD : Introduction to Life Cycle-Based Environmental Footprinting and the application of basic methods for life-cycle environmental inventory and impacts modeling. LCA theory and quantitative analysis, approaches for assessing and reducing the
environmental impacts of product, process, and technology systems. System boundary and functional unit design approaches, process-based and input-output-based methods for modeling mass and energy flows in life-cycle systems. How LCA
can facilitate sustainable technology innovation and deployment, behavioural and societal changes, and policies, standards and regulations."
SEAD 530,Economics for Sustainability in Engineering and Design,"SEAD : Micro and macroeconomics of sustainability, market structures, principles of substitution, market failures and externalities, monetization and pricing of externalities. Policy instruments, permits and licenses, mandates, incentives, penalties, taxation and eco-social principles, mechanism design, the principles of life cycle analyses and the circular economy. Impact of engineering on ecological and economic sustainability."
